cve_id,date_of_report,cve_type,root_cause,security_tactic,total_impacted_files,code_churn,issue_tracking_url,patch_url
CVE-2012-0455,2012-01-21 09:19:00 UTC,TACTICAL,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Validate Inputs,4,52,https://bugzilla.mozilla.org/show_bug.cgi?id=720103,"https://bugzilla.mozilla.org/attachment.cgi?id=593651,https://bugzilla.mozilla.org/attachment.cgi?id=592620,https://bugzilla.mozilla.org/attachment.cgi?id=593296"
CVE-2012-0456,2012-01-14 17:53:00 UTC,NON-TACTICAL,,,13,785,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=723808,719994,718203","https://bugzilla.mozilla.org/attachment.cgi?id=593254,https://bugzilla.mozilla.org/attachment.cgi?id=603327,https://bugzilla.mozilla.org/attachment.cgi?id=593256,https://bugzilla.mozilla.org/attachment.cgi?id=602502,https://bugzilla.mozilla.org/attachment.cgi?id=601357,https://bugzilla.mozilla.org/attachment.cgi?id=594061,https://bugzilla.mozilla.org/attachment.cgi?id=593692,https://bugzilla.mozilla.org/attachment.cgi?id=597209,https://bugzilla.mozilla.org/attachment.cgi?id=593697,https://bugzilla.mozilla.org/attachment.cgi?id=593986"
CVE-2012-0457,2012-02-02 11:01:00 UTC,NON-TACTICAL,,,2,7,https://bugzilla.mozilla.org/show_bug.cgi?id=723446,https://bugzilla.mozilla.org/attachment.cgi?id=593833
CVE-2012-0458,2012-02-15 00:43:00 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,5,39,https://bugzilla.mozilla.org/show_bug.cgi?id=727303,https://bugzilla.mozilla.org/attachment.cgi?id=598117
CVE-2012-0459,2011-05-17 12:17:00 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,2,81,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=730425,657588","https://bugzilla.mozilla.org/attachment.cgi?id=601806,https://bugzilla.mozilla.org/attachment.cgi?id=601810,https://bugzilla.mozilla.org/attachment.cgi?id=601170,https://bugzilla.mozilla.org/attachment.cgi?id=595432,https://bugzilla.mozilla.org/attachment.cgi?id=602292,https://bugzilla.mozilla.org/attachment.cgi?id=602206"
CVE-2012-0460,2011-11-02 14:04:00 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,27,424,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=727330,720380,718516,718202,714590,712572,705855,701269,699033","https://bugzilla.mozilla.org/attachment.cgi?id=597997,https://bugzilla.mozilla.org/attachment.cgi?id=598316,https://bugzilla.mozilla.org/attachment.cgi?id=601483,https://bugzilla.mozilla.org/attachment.cgi?id=582419,https://bugzilla.mozilla.org/attachment.cgi?id=589258,https://bugzilla.mozilla.org/attachment.cgi?id=600176,https://bugzilla.mozilla.org/attachment.cgi?id=596072,https://bugzilla.mozilla.org/attachment.cgi?id=597492,https://bugzilla.mozilla.org/attachment.cgi?id=586231,https://bugzilla.mozilla.org/attachment.cgi?id=578782,https://bugzilla.mozilla.org/attachment.cgi?id=596065,https://bugzilla.mozilla.org/attachment.cgi?id=589351,https://bugzilla.mozilla.org/attachment.cgi?id=593666,https://bugzilla.mozilla.org/attachment.cgi?id=599407,https://bugzilla.mozilla.org/attachment.cgi?id=585917"
CVE-2012-0461,2011-05-17 12:17:00 UTC,NON-TACTICAL,,,2,81,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=730425,657588","https://bugzilla.mozilla.org/attachment.cgi?id=601806,https://bugzilla.mozilla.org/attachment.cgi?id=601810,https://bugzilla.mozilla.org/attachment.cgi?id=601170,https://bugzilla.mozilla.org/attachment.cgi?id=595432,https://bugzilla.mozilla.org/attachment.cgi?id=602292,https://bugzilla.mozilla.org/attachment.cgi?id=602206"
CVE-2012-0462,2011-11-02 14:04:00 UTC,NON-TACTICAL,,,27,424,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=699033,714590,718202,718516,701269,712572,727330,720380,705855","https://bugzilla.mozilla.org/attachment.cgi?id=597997,https://bugzilla.mozilla.org/attachment.cgi?id=598316,https://bugzilla.mozilla.org/attachment.cgi?id=601483,https://bugzilla.mozilla.org/attachment.cgi?id=582419,https://bugzilla.mozilla.org/attachment.cgi?id=589258,https://bugzilla.mozilla.org/attachment.cgi?id=600176,https://bugzilla.mozilla.org/attachment.cgi?id=596072,https://bugzilla.mozilla.org/attachment.cgi?id=597492,https://bugzilla.mozilla.org/attachment.cgi?id=586231,https://bugzilla.mozilla.org/attachment.cgi?id=578782,https://bugzilla.mozilla.org/attachment.cgi?id=596065,https://bugzilla.mozilla.org/attachment.cgi?id=589351,https://bugzilla.mozilla.org/attachment.cgi?id=593666,https://bugzilla.mozilla.org/attachment.cgi?id=599407,https://bugzilla.mozilla.org/attachment.cgi?id=585917"
CVE-2012-0463,2011-08-19 16:06:00 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,55,1256,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=740595,737875,737384,737182,737129,736609,736589,735943,735073,733979,733282,732951,732941,726502,726332,723453,720305,716556,714614,708825,706381,680456","https://bugzilla.mozilla.org/attachment.cgi?id=607768,https://bugzilla.mozilla.org/attachment.cgi?id=611648,https://bugzilla.mozilla.org/attachment.cgi?id=591148,https://bugzilla.mozilla.org/attachment.cgi?id=605209,https://bugzilla.mozilla.org/attachment.cgi?id=604371,https://bugzilla.mozilla.org/attachment.cgi?id=604370,https://bugzilla.mozilla.org/attachment.cgi?id=608404,https://bugzilla.mozilla.org/attachment.cgi?id=595172,https://bugzilla.mozilla.org/attachment.cgi?id=591744,https://bugzilla.mozilla.org/attachment.cgi?id=606076,https://bugzilla.mozilla.org/attachment.cgi?id=592130,https://bugzilla.mozilla.org/attachment.cgi?id=604419,https://bugzilla.mozilla.org/attachment.cgi?id=604713,https://bugzilla.mozilla.org/attachment.cgi?id=604590,https://bugzilla.mozilla.org/attachment.cgi?id=578507,https://bugzilla.mozilla.org/attachment.cgi?id=609343,https://bugzilla.mozilla.org/attachment.cgi?id=615040,https://bugzilla.mozilla.org/attachment.cgi?id=609492,https://bugzilla.mozilla.org/attachment.cgi?id=613501,https://bugzilla.mozilla.org/attachment.cgi?id=613503,https://bugzilla.mozilla.org/attachment.cgi?id=594860,https://bugzilla.mozilla.org/attachment.cgi?id=613384,https://bugzilla.mozilla.org/attachment.cgi?id=609555,https://bugzilla.mozilla.org/attachment.cgi?id=606615,https://bugzilla.mozilla.org/attachment.cgi?id=604117,https://bugzilla.mozilla.org/attachment.cgi?id=604115,https://bugzilla.mozilla.org/attachment.cgi?id=604114,https://bugzilla.mozilla.org/attachment.cgi?id=596731,https://bugzilla.mozilla.org/attachment.cgi?id=615039,https://bugzilla.mozilla.org/attachment.cgi?id=609929,https://bugzilla.mozilla.org/attachment.cgi?id=604662,https://bugzilla.mozilla.org/attachment.cgi?id=605446,https://bugzilla.mozilla.org/attachment.cgi?id=604576,https://bugzilla.mozilla.org/attachment.cgi?id=612058,https://bugzilla.mozilla.org/attachment.cgi?id=615035"
CVE-2012-0464,2012-01-02 13:51:00 UTC,NON-TACTICAL,,,4,26,https://bugzilla.mozilla.org/show_bug.cgi?id=714616,"https://bugzilla.mozilla.org/attachment.cgi?id=594297,https://bugzilla.mozilla.org/attachment.cgi?id=592947"
CVE-2012-0467,2011-08-19 16:06:00 UTC,NON-TACTICAL,,,55,1256,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=706381,733282,737129,737875,714614,732941,732951,733979,737384,737875,680456,735073,736609,740595,737182,716556,708825,720305,735943,736589,723453,726332,726502","https://bugzilla.mozilla.org/attachment.cgi?id=607768,https://bugzilla.mozilla.org/attachment.cgi?id=611648,https://bugzilla.mozilla.org/attachment.cgi?id=591148,https://bugzilla.mozilla.org/attachment.cgi?id=605209,https://bugzilla.mozilla.org/attachment.cgi?id=604371,https://bugzilla.mozilla.org/attachment.cgi?id=604370,https://bugzilla.mozilla.org/attachment.cgi?id=608404,https://bugzilla.mozilla.org/attachment.cgi?id=595172,https://bugzilla.mozilla.org/attachment.cgi?id=591744,https://bugzilla.mozilla.org/attachment.cgi?id=606076,https://bugzilla.mozilla.org/attachment.cgi?id=592130,https://bugzilla.mozilla.org/attachment.cgi?id=604419,https://bugzilla.mozilla.org/attachment.cgi?id=604713,https://bugzilla.mozilla.org/attachment.cgi?id=604590,https://bugzilla.mozilla.org/attachment.cgi?id=578507,https://bugzilla.mozilla.org/attachment.cgi?id=609343,https://bugzilla.mozilla.org/attachment.cgi?id=594860,https://bugzilla.mozilla.org/attachment.cgi?id=609492,https://bugzilla.mozilla.org/attachment.cgi?id=613501,https://bugzilla.mozilla.org/attachment.cgi?id=613503,https://bugzilla.mozilla.org/attachment.cgi?id=615040,https://bugzilla.mozilla.org/attachment.cgi?id=613384,https://bugzilla.mozilla.org/attachment.cgi?id=609555,https://bugzilla.mozilla.org/attachment.cgi?id=606615,https://bugzilla.mozilla.org/attachment.cgi?id=604117,https://bugzilla.mozilla.org/attachment.cgi?id=604115,https://bugzilla.mozilla.org/attachment.cgi?id=604114,https://bugzilla.mozilla.org/attachment.cgi?id=596731,https://bugzilla.mozilla.org/attachment.cgi?id=615039,https://bugzilla.mozilla.org/attachment.cgi?id=609929,https://bugzilla.mozilla.org/attachment.cgi?id=604662,https://bugzilla.mozilla.org/attachment.cgi?id=605446,https://bugzilla.mozilla.org/attachment.cgi?id=604576,https://bugzilla.mozilla.org/attachment.cgi?id=612058,https://bugzilla.mozilla.org/attachment.cgi?id=615035"
CVE-2012-0468,2011-11-14 23:41:00 UTC,NON-TACTICAL,,,3,170,https://bugzilla.mozilla.org/show_bug.cgi?id=702466,"https://bugzilla.mozilla.org/attachment.cgi?id=592363,https://bugzilla.mozilla.org/attachment.cgi?id=592444,https://bugzilla.mozilla.org/attachment.cgi?id=592357,https://bugzilla.mozilla.org/attachment.cgi?id=592367"
CVE-2012-0469,2012-01-04 21:44:00 UTC,NON-TACTICAL,,,10,485,https://bugzilla.mozilla.org/show_bug.cgi?id=715319,"https://bugzilla.mozilla.org/attachment.cgi?id=602762,https://bugzilla.mozilla.org/attachment.cgi?id=603430,https://bugzilla.mozilla.org/attachment.cgi?id=604215,https://bugzilla.mozilla.org/attachment.cgi?id=605236,https://bugzilla.mozilla.org/attachment.cgi?id=603876,https://bugzilla.mozilla.org/attachment.cgi?id=609747"
CVE-2012-0470,2012-04-11 17:54:00 UTC,NON-TACTICAL,,,1,10,https://bugzilla.mozilla.org/show_bug.cgi?id=744480,https://bugzilla.mozilla.org/attachment.cgi?id=614752
CVE-2012-0471,2012-04-07 22:00:00 UTC,TACTICAL,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Validate Inputs,1,2,https://bugzilla.mozilla.org/show_bug.cgi?id=743475,https://bugzilla.mozilla.org/attachment.cgi?id=613142
CVE-2012-0472,2012-04-11 17:54:00 UTC,NON-TACTICAL,,,1,10,https://bugzilla.mozilla.org/show_bug.cgi?id=744480,https://bugzilla.mozilla.org/attachment.cgi?id=614752
CVE-2012-0473,2011-10-14 15:57:00 UTC,NON-TACTICAL,,,3,89,https://bugzilla.mozilla.org/show_bug.cgi?id=694576,https://bugzilla.mozilla.org/attachment.cgi?id=583824
CVE-2012-0474,2012-01-17 08:26:00 UTC,TACTICAL,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Validate Inputs,6,242,https://bugzilla.mozilla.org/show_bug.cgi?id=718573,"https://bugzilla.mozilla.org/attachment.cgi?id=594973,https://bugzilla.mozilla.org/attachment.cgi?id=594972"
CVE-2012-0475,2012-02-15 19:21:00 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,3,12,https://bugzilla.mozilla.org/show_bug.cgi?id=727547,"https://bugzilla.mozilla.org/attachment.cgi?id=597496,https://bugzilla.mozilla.org/attachment.cgi?id=599758"
CVE-2012-0477,2012-01-02 15:22:00 UTC,TACTICAL,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Validate Inputs,1,13,https://bugzilla.mozilla.org/show_bug.cgi?id=714631,"https://bugzilla.mozilla.org/attachment.cgi?id=614172,https://bugzilla.mozilla.org/attachment.cgi?id=612997"
CVE-2012-0478,2012-02-15 19:21:00 UTC,NON-TACTICAL,,,3,12,https://bugzilla.mozilla.org/show_bug.cgi?id=727547,"https://bugzilla.mozilla.org/attachment.cgi?id=597496,https://bugzilla.mozilla.org/attachment.cgi?id=599758"
CVE-2012-0479,2011-07-09 06:52:00 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,25,310,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=748948,736012,730415,723971,723773,718852,716067,708688,699594,670317","https://bugzilla.mozilla.org/attachment.cgi?id=601009,https://bugzilla.mozilla.org/attachment.cgi?id=606332,https://bugzilla.mozilla.org/attachment.cgi?id=586570,https://bugzilla.mozilla.org/attachment.cgi?id=595499,https://bugzilla.mozilla.org/attachment.cgi?id=586560,https://bugzilla.mozilla.org/attachment.cgi?id=591169,https://bugzilla.mozilla.org/attachment.cgi?id=602524,https://bugzilla.mozilla.org/attachment.cgi?id=586568,https://bugzilla.mozilla.org/attachment.cgi?id=620164,https://bugzilla.mozilla.org/attachment.cgi?id=594024"
CVE-2012-1937,2011-03-22 22:57:00 UTC,NON-TACTICAL,,,15,539,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=643967,723465,745254,745494,745580,643967","https://bugzilla.mozilla.org/attachment.cgi?id=618367,https://bugzilla.mozilla.org/attachment.cgi?id=595576,https://bugzilla.mozilla.org/attachment.cgi?id=616365,https://bugzilla.mozilla.org/attachment.cgi?id=596034,https://bugzilla.mozilla.org/attachment.cgi?id=593516,https://bugzilla.mozilla.org/attachment.cgi?id=607161"
CVE-2012-1938,2011-07-09 06:52:00 UTC,NON-TACTICAL,,,25,310,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=670317,699594,708688,716067,718852,723773,723971,730415,736012,748948","https://bugzilla.mozilla.org/attachment.cgi?id=601009,https://bugzilla.mozilla.org/attachment.cgi?id=606332,https://bugzilla.mozilla.org/attachment.cgi?id=586570,https://bugzilla.mozilla.org/attachment.cgi?id=595499,https://bugzilla.mozilla.org/attachment.cgi?id=586560,https://bugzilla.mozilla.org/attachment.cgi?id=591169,https://bugzilla.mozilla.org/attachment.cgi?id=602524,https://bugzilla.mozilla.org/attachment.cgi?id=586568,https://bugzilla.mozilla.org/attachment.cgi?id=620164,https://bugzilla.mozilla.org/attachment.cgi?id=594024"
CVE-2012-1940,2012-04-25 14:19:00 UTC,NON-TACTICAL,,,2,5,https://bugzilla.mozilla.org/show_bug.cgi?id=748764,https://bugzilla.mozilla.org/attachment.cgi?id=619188
CVE-2012-1941,2012-05-01 19:39:00 UTC,NON-TACTICAL,,,2,52,https://bugzilla.mozilla.org/show_bug.cgi?id=750850,https://bugzilla.mozilla.org/attachment.cgi?id=621097
CVE-2012-1942,2012-05-02 23:49:00 UTC,TACTICAL,CWE-266 Incorrect Privilege Assignment,Authorize Actors,5,28,https://bugzilla.mozilla.org/show_bug.cgi?id=751422,"https://bugzilla.mozilla.org/attachment.cgi?id=620806,https://bugzilla.mozilla.org/attachment.cgi?id=620805"
CVE-2012-1943,2011-07-10 12:38:00 UTC,TACTICAL,CWE-426 Untrusted Search Path,Authorize Actors,7,148,https://bugzilla.mozilla.org/show_bug.cgi?id=670514,"https://bugzilla.mozilla.org/attachment.cgi?id=620384,https://bugzilla.mozilla.org/attachment.cgi?id=625333,https://bugzilla.mozilla.org/attachment.cgi?id=620323"
CVE-2012-1944,2012-04-29 19:35:00 UTC,TACTICAL,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Validate Inputs,1,6,https://bugzilla.mozilla.org/show_bug.cgi?id=750109,https://bugzilla.mozilla.org/attachment.cgi?id=619439
CVE-2012-1945,2012-04-11 19:36:00 UTC,TACTICAL,CWE-59 Improper Link Resolution Before File Access ('Link Following'),Validate Inputs,3,24,https://bugzilla.mozilla.org/show_bug.cgi?id=744541,"https://bugzilla.mozilla.org/attachment.cgi?id=615069,https://bugzilla.mozilla.org/attachment.cgi?id=615068,https://bugzilla.mozilla.org/attachment.cgi?id=615326"
CVE-2012-1946,2012-03-01 23:30:00 UTC,NON-TACTICAL,,,36,941,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=772282,763225,758471,756600,754989,750575,749385,746896,746103,732233","https://bugzilla.mozilla.org/attachment.cgi?id=625276,https://bugzilla.mozilla.org/attachment.cgi?id=636905,https://bugzilla.mozilla.org/attachment.cgi?id=632999,https://bugzilla.mozilla.org/attachment.cgi?id=625994,https://bugzilla.mozilla.org/attachment.cgi?id=625521,https://bugzilla.mozilla.org/attachment.cgi?id=633178,https://bugzilla.mozilla.org/attachment.cgi?id=615353,https://bugzilla.mozilla.org/attachment.cgi?id=640531,https://bugzilla.mozilla.org/attachment.cgi?id=627228,https://bugzilla.mozilla.org/attachment.cgi?id=625681,https://bugzilla.mozilla.org/attachment.cgi?id=627060,https://bugzilla.mozilla.org/attachment.cgi?id=630245,https://bugzilla.mozilla.org/attachment.cgi?id=629161,https://bugzilla.mozilla.org/attachment.cgi?id=624790"
CVE-2012-1947,2011-12-22 12:42:00 UTC,NON-TACTICAL,,,30,741,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=766304,766018,765179,757431,754725,752662,743876,738841,725499,718290,717488,712914","https://bugzilla.mozilla.org/attachment.cgi?id=609528,https://bugzilla.mozilla.org/attachment.cgi?id=632965,https://bugzilla.mozilla.org/attachment.cgi?id=633661,https://bugzilla.mozilla.org/attachment.cgi?id=610687,https://bugzilla.mozilla.org/attachment.cgi?id=605837,https://bugzilla.mozilla.org/attachment.cgi?id=635926,https://bugzilla.mozilla.org/attachment.cgi?id=634350,https://bugzilla.mozilla.org/attachment.cgi?id=612990,https://bugzilla.mozilla.org/attachment.cgi?id=612993,https://bugzilla.mozilla.org/attachment.cgi?id=621912,https://bugzilla.mozilla.org/attachment.cgi?id=634585,https://bugzilla.mozilla.org/attachment.cgi?id=632088,https://bugzilla.mozilla.org/attachment.cgi?id=633539,https://bugzilla.mozilla.org/attachment.cgi?id=613019"
CVE-2012-1948,2012-03-01 23:30:00 UTC,NON-TACTICAL,,,36,941,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=732233,746896,750575,763225,746103,756600,749385,758471,754989,772282","https://bugzilla.mozilla.org/attachment.cgi?id=625276,https://bugzilla.mozilla.org/attachment.cgi?id=636905,https://bugzilla.mozilla.org/attachment.cgi?id=632999,https://bugzilla.mozilla.org/attachment.cgi?id=625994,https://bugzilla.mozilla.org/attachment.cgi?id=625521,https://bugzilla.mozilla.org/attachment.cgi?id=633178,https://bugzilla.mozilla.org/attachment.cgi?id=615353,https://bugzilla.mozilla.org/attachment.cgi?id=640531,https://bugzilla.mozilla.org/attachment.cgi?id=627228,https://bugzilla.mozilla.org/attachment.cgi?id=624790,https://bugzilla.mozilla.org/attachment.cgi?id=627060,https://bugzilla.mozilla.org/attachment.cgi?id=630245,https://bugzilla.mozilla.org/attachment.cgi?id=629161,https://bugzilla.mozilla.org/attachment.cgi?id=625681"
CVE-2012-1949,2011-12-22 12:42:00 UTC,NON-TACTICAL,,,30,741,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=712914,738841,743876,754725,757431,717488,718290,752662,765179,766018,766304,725499","https://bugzilla.mozilla.org/attachment.cgi?id=609528,https://bugzilla.mozilla.org/attachment.cgi?id=632965,https://bugzilla.mozilla.org/attachment.cgi?id=610687,https://bugzilla.mozilla.org/attachment.cgi?id=605837,https://bugzilla.mozilla.org/attachment.cgi?id=635926,https://bugzilla.mozilla.org/attachment.cgi?id=634350,https://bugzilla.mozilla.org/attachment.cgi?id=633539,https://bugzilla.mozilla.org/attachment.cgi?id=612993,https://bugzilla.mozilla.org/attachment.cgi?id=621912,https://bugzilla.mozilla.org/attachment.cgi?id=612990,https://bugzilla.mozilla.org/attachment.cgi?id=634585,https://bugzilla.mozilla.org/attachment.cgi?id=632088,https://bugzilla.mozilla.org/attachment.cgi?id=633661,https://bugzilla.mozilla.org/attachment.cgi?id=613019"
CVE-2012-1951,2012-06-15 13:25:00 UTC,NON-TACTICAL,,,1,4,https://bugzilla.mozilla.org/show_bug.cgi?id=765218,https://bugzilla.mozilla.org/attachment.cgi?id=634599
CVE-2012-1952,2012-06-15 05:04:00 UTC,NON-TACTICAL,,,1,2,https://bugzilla.mozilla.org/show_bug.cgi?id=765139,https://bugzilla.mozilla.org/attachment.cgi?id=636260
CVE-2012-1953,2012-05-22 10:02:00 UTC,NON-TACTICAL,,,2,40,https://bugzilla.mozilla.org/show_bug.cgi?id=757376,https://bugzilla.mozilla.org/attachment.cgi?id=629768
CVE-2012-1954,2012-05-19 03:40:00 UTC,NON-TACTICAL,,,7,140,https://bugzilla.mozilla.org/show_bug.cgi?id=756719,"https://bugzilla.mozilla.org/attachment.cgi?id=634237,https://bugzilla.mozilla.org/attachment.cgi?id=667903,https://bugzilla.mozilla.org/attachment.cgi?id=668514,https://bugzilla.mozilla.org/attachment.cgi?id=640700"
CVE-2012-1955,2012-05-22 10:02:00 UTC,NON-TACTICAL,,,2,40,https://bugzilla.mozilla.org/show_bug.cgi?id=757376,https://bugzilla.mozilla.org/attachment.cgi?id=629768
CVE-2012-1956,2012-05-01 18:19:00 UTC,TACTICAL,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Validate Inputs,1,3,https://bugzilla.mozilla.org/show_bug.cgi?id=750820,https://bugzilla.mozilla.org/attachment.cgi?id=625285
CVE-2012-1957,2012-03-20 18:48:00 UTC,TACTICAL,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Validate Inputs,21,461,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=754044,737559","https://bugzilla.mozilla.org/attachment.cgi?id=611793,https://bugzilla.mozilla.org/attachment.cgi?id=623169,https://bugzilla.mozilla.org/attachment.cgi?id=623174,https://bugzilla.mozilla.org/attachment.cgi?id=623172,https://bugzilla.mozilla.org/attachment.cgi?id=623173,https://bugzilla.mozilla.org/attachment.cgi?id=623170,https://bugzilla.mozilla.org/attachment.cgi?id=623171,https://bugzilla.mozilla.org/attachment.cgi?id=634057"
CVE-2012-1958,2012-06-03 19:46:00 UTC,NON-TACTICAL,,,1,51,https://bugzilla.mozilla.org/show_bug.cgi?id=761014,https://bugzilla.mozilla.org/attachment.cgi?id=631098
CVE-2012-1959,2012-06-05 16:26:00 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,5,279,https://bugzilla.mozilla.org/show_bug.cgi?id=761655,"https://bugzilla.mozilla.org/attachment.cgi?id=639776,https://bugzilla.mozilla.org/attachment.cgi?id=632300"
CVE-2012-1960,2012-06-13 08:31:00 UTC,NON-TACTICAL,,,12,222,https://bugzilla.mozilla.org/show_bug.cgi?id=764296,https://bugzilla.mozilla.org/attachment.cgi?id=635967
CVE-2012-1961,2012-06-24 08:57:00 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,3,177,https://bugzilla.mozilla.org/show_bug.cgi?id=767778,"https://bugzilla.mozilla.org/attachment.cgi?id=640133,https://bugzilla.mozilla.org/attachment.cgi?id=640528,https://bugzilla.mozilla.org/attachment.cgi?id=640662"
CVE-2012-1962,2011-02-12 06:02:00 UTC,NON-TACTICAL,,,3,42,https://bugzilla.mozilla.org/show_bug.cgi?id=633691,"https://bugzilla.mozilla.org/attachment.cgi?id=578803,https://bugzilla.mozilla.org/attachment.cgi?id=578412,https://bugzilla.mozilla.org/attachment.cgi?id=727676"
CVE-2012-1963,2012-05-24 19:58:00 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,1,90,https://bugzilla.mozilla.org/show_bug.cgi?id=758344,"https://bugzilla.mozilla.org/attachment.cgi?id=635668,https://bugzilla.mozilla.org/attachment.cgi?id=635679"
CVE-2012-1964,2012-04-13 11:41:00 UTC,TACTICAL,CWE-300 Channel Accessible by Non-Endpoint ('Man-in-the-Middle'),Authorize Actors,13,184,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=778765,777806,775206,764176,761831,758408,745158","https://bugzilla.mozilla.org/attachment.cgi?id=639505,https://bugzilla.mozilla.org/attachment.cgi?id=642934,https://bugzilla.mozilla.org/attachment.cgi?id=649103,https://bugzilla.mozilla.org/attachment.cgi?id=650553,https://bugzilla.mozilla.org/attachment.cgi?id=648472,https://bugzilla.mozilla.org/attachment.cgi?id=648394,https://bugzilla.mozilla.org/attachment.cgi?id=644057,https://bugzilla.mozilla.org/attachment.cgi?id=648396,https://bugzilla.mozilla.org/attachment.cgi?id=637999,https://bugzilla.mozilla.org/attachment.cgi?id=648829"
CVE-2012-1967,2012-05-24 19:58:00 UTC,TACTICAL,CWE-266 Incorrect Privilege Assignment,Authorize Actors,1,90,https://bugzilla.mozilla.org/show_bug.cgi?id=758344,"https://bugzilla.mozilla.org/attachment.cgi?id=635668,https://bugzilla.mozilla.org/attachment.cgi?id=635679"
CVE-2012-1970,2012-04-13 11:41:00 UTC,NON-TACTICAL,,,18,201,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=745158,758408,761831,764176,777806,775206,778765,773097","https://bugzilla.mozilla.org/attachment.cgi?id=639505,https://bugzilla.mozilla.org/attachment.cgi?id=642934,https://bugzilla.mozilla.org/attachment.cgi?id=649103,https://bugzilla.mozilla.org/attachment.cgi?id=650553,https://bugzilla.mozilla.org/attachment.cgi?id=650708,https://bugzilla.mozilla.org/attachment.cgi?id=648472,https://bugzilla.mozilla.org/attachment.cgi?id=650998,https://bugzilla.mozilla.org/attachment.cgi?id=644057,https://bugzilla.mozilla.org/attachment.cgi?id=648394,https://bugzilla.mozilla.org/attachment.cgi?id=648396,https://bugzilla.mozilla.org/attachment.cgi?id=637999,https://bugzilla.mozilla.org/attachment.cgi?id=648829"
CVE-2012-1971,2012-01-20 11:57:00 UTC,NON-TACTICAL,,,54,899,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=719750,748119,749039,754150,754242,732870,752038,753162,755916,780712,730208,779849,752087,765936","https://bugzilla.mozilla.org/attachment.cgi?id=648486,https://bugzilla.mozilla.org/attachment.cgi?id=616338,https://bugzilla.mozilla.org/attachment.cgi?id=606459,https://bugzilla.mozilla.org/attachment.cgi?id=634862,https://bugzilla.mozilla.org/attachment.cgi?id=621581,https://bugzilla.mozilla.org/attachment.cgi?id=620419,https://bugzilla.mozilla.org/attachment.cgi?id=624607,https://bugzilla.mozilla.org/attachment.cgi?id=606464,https://bugzilla.mozilla.org/attachment.cgi?id=624506,https://bugzilla.mozilla.org/attachment.cgi?id=634343,https://bugzilla.mozilla.org/attachment.cgi?id=637274,https://bugzilla.mozilla.org/attachment.cgi?id=616693,https://bugzilla.mozilla.org/attachment.cgi?id=634216,https://bugzilla.mozilla.org/attachment.cgi?id=620919,https://bugzilla.mozilla.org/attachment.cgi?id=605872,https://bugzilla.mozilla.org/attachment.cgi?id=620922,https://bugzilla.mozilla.org/attachment.cgi?id=619112,https://bugzilla.mozilla.org/attachment.cgi?id=649325,https://bugzilla.mozilla.org/attachment.cgi?id=600317,https://bugzilla.mozilla.org/attachment.cgi?id=623229,https://bugzilla.mozilla.org/attachment.cgi?id=649678,https://bugzilla.mozilla.org/attachment.cgi?id=623280"
CVE-2012-1972,2012-06-28 15:50:00 UTC,NON-TACTICAL,,,4,176,https://bugzilla.mozilla.org/show_bug.cgi?id=769303,"https://bugzilla.mozilla.org/attachment.cgi?id=652370,https://bugzilla.mozilla.org/attachment.cgi?id=652371,https://bugzilla.mozilla.org/attachment.cgi?id=641271,https://bugzilla.mozilla.org/attachment.cgi?id=650524"
